Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,1577.0,1591.400024,1539.800049,1564.75,1564.084839,190289,15863.150391,32871.25
2022-03-08,1571.5,1606.699951,1553.400024,1600.75,1600.06958,117808,16013.450195,33158.101563
2022-03-09,1605.099976,1669.0,1605.099976,1656.449951,1655.74585,51461,16345.349609,33815.449219
2022-03-10,1689.0,1749.949951,1679.75,1742.449951,1741.709229,77916,16594.900391,34475.601563
2022-03-11,1749.949951,1756.550049,1722.0,1733.599976,1732.863037,51931,16630.449219,34546.25
2022-03-14,1735.949951,1752.0,1722.650024,1735.949951,1735.212036,29188,16871.300781,35312.148438
2022-03-15,1730.199951,1753.400024,1688.699951,1702.449951,1701.726196,42080,16663.0,35022.648438
2022-03-16,1718.099976,1763.800049,1718.099976,1757.449951,1756.702881,69918,16975.349609,35748.25
2022-03-17,1771.0,1823.0,1759.300049,1818.550049,1817.776978,62959,17287.050781,36428.550781
2022-03-21,1842.0,1842.0,1797.0,1803.0,1802.233521,37645,17117.599609,36018.5
2022-03-22,1792.0,1836.75,1790.550049,1831.349976,1830.571411,58525,17315.5,36348.550781
2022-03-23,1844.5,1849.699951,1801.349976,1812.099976,1811.329712,47853,17245.650391,36147.351563
2022-03-24,1812.0,1838.849976,1800.0,1832.650024,1831.870972,44456,17222.75,35527.101563
2022-03-25,1851.650024,1899.0,1822.199951,1869.599976,1868.805176,325855,17153.0,35410.101563
2022-03-28,1875.0,1924.0,1850.599976,1908.550049,1907.73877,1325278,17222.0,35710.5
2022-03-29,1923.800049,1930.0,1886.050049,1915.849976,1915.035522,106848,17325.300781,35847.398438
2022-03-30,1930.0,2014.199951,1918.0,1993.949951,1993.102295,207395,17498.25,36334.300781
2022-03-31,2014.900024,2042.199951,1990.0,2015.699951,2014.843018,100515,17464.75,36373.601563
2022-04-01,2016.0,2048.699951,2014.0,2044.25,2043.380981,96586,17670.449219,37148.5
2022-04-04,2058.0,2076.0,2032.150024,2065.600098,2064.721924,138444,18053.400391,38635.199219
2022-04-05,2071.0,2198.0,2067.850098,2141.850098,2140.939697,260943,17957.400391,38067.898438
2022-04-06,2157.0,2182.75,2125.600098,2160.0,2159.081787,155028,17807.650391,37632.800781
2022-04-07,2169.0,2215.0,2081.800049,2098.600098,2097.708008,241709,17639.550781,37557.351563
2022-04-08,2109.600098,2175.949951,2105.899902,2170.699951,2169.7771,93236,17784.349609,37752.050781
2022-04-11,2294.0,2294.0,2159.800049,2178.649902,2177.723877,95951,17674.949219,37613.800781
2022-04-12,2192.0,2219.050049,2156.0,2198.25,2197.31543,99908,17530.300781,37747.398438
2022-04-13,2213.0,2216.149902,2174.25,2198.800049,2197.865234,82788,17475.650391,37463.398438
