Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,17394.0,17408.0,17048.75,17342.5,17093.984375,8448,15863.150391,32871.25
2022-03-08,17225.0,17518.0,16975.0,17299.699219,17051.796875,2638,16013.450195,33158.101563
2022-03-09,17349.949219,17349.949219,17070.099609,17147.349609,16901.630859,10870,16345.349609,33815.449219
2022-03-10,17250.0,17686.699219,17247.150391,17633.949219,17381.255859,2061,16594.900391,34475.601563
2022-03-11,17664.0,17664.0,17235.150391,17322.800781,17074.566406,4352,16630.449219,34546.25
2022-03-14,17448.0,17448.0,17154.099609,17376.949219,17127.939453,1111,16871.300781,35312.148438
2022-03-15,17449.0,17550.0,17258.5,17475.650391,17225.226563,1616,16663.0,35022.648438
2022-03-16,17500.0,17865.0,17471.0,17804.0,17548.871094,2925,16975.349609,35748.25
2022-03-17,17804.0,18361.699219,17804.0,18269.400391,18007.601563,1208,17287.050781,36428.550781
2022-03-21,18495.0,18495.0,17804.900391,17859.550781,17603.625,1481,17117.599609,36018.5
2022-03-22,17815.300781,17815.349609,17260.0,17415.650391,17166.085938,4035,17315.5,36348.550781
2022-03-23,17498.300781,17544.0,17304.5,17349.099609,17100.488281,1177,17245.650391,36147.351563
2022-03-24,17399.0,17493.949219,17255.5,17392.849609,17143.611328,1275,17222.75,35527.101563
2022-03-25,17375.050781,17375.050781,17075.0,17177.099609,16930.953125,1638,17153.0,35410.101563
2022-03-28,17170.0,17281.400391,16791.400391,16863.449219,16621.796875,5347,17222.0,35710.5
2022-03-29,16866.0,16998.25,16822.5,16922.849609,16680.347656,3006,17325.300781,35847.398438
2022-03-30,17050.0,17338.150391,17050.0,17295.550781,17047.707031,3028,17498.25,36334.300781
2022-03-31,17295.550781,17427.699219,17209.050781,17376.800781,17127.791016,1232,17464.75,36373.601563
2022-04-01,17340.0,17607.650391,17250.0,17544.949219,17293.53125,1655,17670.449219,37148.5
2022-04-04,17645.599609,17868.0,17461.099609,17782.199219,17527.380859,1370,18053.400391,38635.199219
2022-04-05,17849.0,18050.0,17738.75,18014.5,17756.353516,964,17957.400391,38067.898438
2022-04-06,17900.0,18255.349609,17871.199219,18207.599609,17946.685547,813,17807.650391,37632.800781
2022-04-07,18198.599609,18245.949219,17986.75,18175.550781,17979.283203,918,17639.550781,37557.351563
2022-04-08,18180.0,18500.0,18101.0,18431.099609,18232.072266,1197,17784.349609,37752.050781
2022-04-11,18499.0,18518.349609,18225.0,18422.699219,18223.761719,712,17674.949219,37613.800781
2022-04-12,18339.0,18497.0,18216.300781,18430.0,18230.982422,2000,17530.300781,37747.398438
2022-04-13,18371.199219,18549.300781,18248.25,18343.900391,18145.814453,1150,17475.650391,37463.398438
2022-04-18,18294.5,18684.5,18294.5,18549.849609,18349.539063,1496,17173.650391,36729.0
2022-04-19,18470.050781,18718.0,17845.599609,17943.150391,17749.390625,2904,16958.650391,36341.601563
2022-04-20,18100.099609,18415.0,18017.150391,18313.699219,18115.939453,6069,17136.550781,36314.898438
2022-04-21,18150.0,18572.949219,17772.900391,18205.800781,18098.146484,4590,17392.599609,36816.101563
2022-04-22,18149.0,18248.949219,17818.949219,18200.849609,18093.224609,8657,17171.949219,36044.75
2022-04-25,17805.0,18343.900391,17805.0,18178.949219,18071.453125,6213,16953.949219,36082.351563
2022-04-26,18222.0,18535.050781,18186.849609,18418.099609,18309.189453,1727,17200.800781,36404.800781
2022-04-27,18150.050781,18468.25,18150.050781,18226.199219,18118.423828,1309,17038.400391,36028.851563
2022-04-28,18276.0,18527.050781,18181.050781,18431.449219,18322.460938,1868,17245.050781,36422.199219
2022-04-29,18357.75,18652.300781,18268.349609,18308.949219,18200.685547,1414,17102.550781,36088.148438
2022-05-02,18308.25,18486.349609,18217.300781,18414.099609,18305.212891,1701,17069.099609,36163.75
2022-05-04,18414.0,18460.0,17998.800781,18098.699219,17991.677734,38470,16677.599609,35264.550781
2022-05-05,17930.800781,18236.0,17509.849609,17599.349609,17495.28125,1952,16682.650391,35232.851563
2022-05-06,17500.0,17530.150391,16980.0,17002.0,16901.462891,2046,16411.25,34591.199219
2022-05-09,17030.050781,17030.050781,16450.400391,16516.699219,16419.033203,4546,16301.849609,34275.398438
2022-05-10,16670.0,16689.599609,16400.0,16530.949219,16433.199219,2435,16240.049805,34482.648438
2022-05-11,16599.849609,16612.050781,16245.0,16505.949219,16408.345703,2151,16167.099609,34693.148438
2022-05-12,16642.300781,16642.300781,16140.0,16231.549805,16135.569336,1292,15808.0,33532.148438
2022-05-13,16333.0,16567.599609,16310.0,16406.099609,16309.086914,1684,15782.150391,33121.351563
2022-05-16,16595.0,16595.0,16144.049805,16219.450195,16123.541016,1651,15842.299805,33597.601563
2022-05-17,16386.0,16400.0,16172.0,16323.549805,16227.025391,1397,16259.299805,34301.898438
2022-05-18,16399.949219,16409.800781,16229.849609,16355.200195,16258.488281,2705,16240.299805,34163.699219
2022-05-19,16200.0,16211.700195,16000.0,16100.950195,16005.742188,2492,15809.400391,33315.648438
2022-05-20,16298.0,16950.0,16296.75,16863.849609,16764.130859,4480,16266.150391,34276.398438
2022-05-23,17055.050781,17360.0,16911.599609,16988.599609,16888.142578,3255,16214.700195,34247.601563
2022-05-24,17075.0,17270.650391,16853.0,17187.75,17086.115234,1241,16125.150391,34290.148438
2022-05-25,17250.0,17575.300781,17218.199219,17283.099609,17180.900391,2788,16025.799805,34339.5
2022-05-26,17498.900391,17711.0,17333.449219,17687.400391,17582.810547,1625,16170.150391,35094.898438
2022-05-27,17850.0,17850.0,17500.0,17633.599609,17529.328125,1296,16352.450195,35613.300781
2022-05-30,17740.0,17975.949219,17641.050781,17700.25,17595.583984,1312,16661.400391,35826.949219
2022-05-31,17739.900391,18150.0,17460.0,17770.0,17664.921875,3999,16584.550781,35487.398438
2022-06-01,17639.0,17832.5,17188.0,17238.5,17136.564453,5059,16522.75,35620.800781
2022-06-02,17299.0,17473.75,17030.0,17399.599609,17296.712891,1890,16628.0,35613.648438
2022-06-03,17538.0,17550.550781,17140.0,17170.0,17068.470703,1647,16584.300781,35275.050781
2022-06-06,17170.0,17205.849609,16955.0,16996.599609,16896.095703,1064,16569.550781,35310.199219
2022-06-07,16968.099609,16968.099609,16610.400391,16762.900391,16663.777344,1262,16416.349609,34996.0
2022-06-08,16720.0,16756.849609,16452.550781,16735.449219,16636.488281,3740,16356.25,34946.148438
2022-06-09,16673.900391,16829.150391,16490.0,16772.449219,16673.269531,1098,16478.099609,35085.449219
2022-06-10,16700.0,16872.75,16545.0,16780.050781,16680.826172,1521,16201.799805,34483.800781
2022-06-13,16650.0,16971.949219,16550.0,16857.25,16757.570313,5860,15774.400391,33405.851563
2022-06-14,16750.0,17080.550781,16750.0,16870.400391,16770.642578,2341,15732.099609,33311.351563
