Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,113.800003,113.949997,111.300003,112.349998,108.633392,1673182,15863.150391,32871.25
2022-03-08,113.0,117.849998,111.849998,117.050003,113.177917,1534795,16013.450195,33158.101563
2022-03-09,118.5,118.949997,115.800003,116.949997,113.081215,1016754,16345.349609,33815.449219
2022-03-10,118.199997,121.349998,117.699997,120.949997,116.948891,1465360,16594.900391,34475.601563
2022-03-11,121.0,124.349998,120.449997,123.650002,119.559578,1120353,16630.449219,34546.25
2022-03-14,125.0,125.0,120.0,120.75,116.755516,726885,16871.300781,35312.148438
2022-03-15,120.400002,120.949997,118.25,118.949997,115.015053,528556,16663.0,35022.648438
2022-03-16,120.400002,122.699997,119.5,121.900002,117.86747,369283,16975.349609,35748.25
2022-03-17,123.0,123.0,120.099998,121.400002,117.38401,811002,17287.050781,36428.550781
2022-03-21,122.199997,122.199997,117.800003,118.0,114.096481,813677,17117.599609,36018.5
2022-03-22,119.0,121.849998,118.550003,120.599998,116.610474,1228102,17315.5,36348.550781
2022-03-23,121.949997,123.0,120.650002,121.449997,117.43235,691828,17245.650391,36147.351563
2022-03-24,122.25,122.25,119.650002,120.349998,116.368744,529620,17222.75,35527.101563
2022-03-25,120.400002,120.849998,117.900002,118.599998,114.676636,563914,17153.0,35410.101563
2022-03-28,119.0,120.650002,117.75,119.949997,115.981972,523618,17222.0,35710.5
2022-03-29,120.650002,121.349998,117.900002,118.25,114.338211,842508,17325.300781,35847.398438
2022-03-30,120.0,120.0,116.099998,117.199997,113.322945,794134,17498.25,36334.300781
2022-03-31,118.400002,120.900002,118.099998,118.949997,115.015053,1215135,17464.75,36373.601563
2022-04-01,119.699997,122.5,118.949997,122.050003,118.012512,1008086,17670.449219,37148.5
2022-04-04,122.400002,122.949997,121.699997,122.25,118.205894,647998,18053.400391,38635.199219
2022-04-05,123.099998,123.5,122.349998,122.699997,118.641006,382772,17957.400391,38067.898438
2022-04-06,122.650002,126.25,121.5,126.0,121.831841,1433164,17807.650391,37632.800781
2022-04-07,124.150002,126.800003,123.199997,123.5,119.414543,608490,17639.550781,37557.351563
2022-04-08,124.800003,127.5,124.050003,126.949997,122.750412,515165,17784.349609,37752.050781
