Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,1693.5,1730.900024,1680.050049,1711.900024,1710.870117,2697935,15863.150391,32871.25
2022-03-08,1700.0,1729.5,1672.550049,1723.099976,1722.063232,5436496,16013.450195,33158.101563
2022-03-09,1723.099976,1748.150024,1692.0,1739.099976,1738.053589,6919461,16345.349609,33815.449219
2022-03-10,1800.0,1813.0,1736.0,1754.349976,1753.294434,4188469,16594.900391,34475.601563
2022-03-11,1745.0,1779.900024,1736.0,1763.0,1761.939331,2506340,16630.449219,34546.25
2022-03-14,1745.449951,1797.349976,1742.0,1788.75,1787.673828,3316649,16871.300781,35312.148438
2022-03-15,1784.0,1789.949951,1714.0,1733.75,1732.706909,4807455,16663.0,35022.648438
2022-03-16,1760.0,1774.800049,1752.75,1760.5,1759.440796,2927241,16975.349609,35748.25
2022-03-17,1790.0,1827.599976,1782.550049,1820.0,1818.905029,3359007,17287.050781,36428.550781
2022-03-21,1815.650024,1830.0,1773.0,1777.099976,1776.030762,2397699,17117.599609,36018.5
2022-03-22,1777.099976,1813.599976,1755.349976,1807.849976,1806.762329,3397456,17315.5,36348.550781
2022-03-23,1815.0,1827.25,1758.0,1769.75,1768.685181,3226340,17245.650391,36147.351563
2022-03-24,1715.0,1728.900024,1701.0,1714.150024,1713.118652,19710178,17222.75,35527.101563
2022-03-25,1728.0,1731.800049,1712.0,1722.25,1721.213867,3039150,17153.0,35410.101563
2022-03-28,1728.0,1728.0,1692.050049,1725.199951,1724.161987,3070204,17222.0,35710.5
2022-03-29,1738.0,1740.900024,1718.75,1730.0,1728.959106,2585790,17325.300781,35847.398438
2022-03-30,1749.400024,1768.849976,1736.0,1763.099976,1762.039185,3358154,17498.25,36334.300781
2022-03-31,1755.099976,1778.75,1747.0,1753.849976,1752.7948,2848408,17464.75,36373.601563
2022-04-01,1749.300049,1780.0,1745.599976,1776.650024,1775.581055,2373773,17670.449219,37148.5
2022-04-04,1787.0,1840.0,1735.0,1836.050049,1834.945435,3997566,18053.400391,38635.199219
2022-04-05,1836.050049,1838.050049,1794.199951,1802.199951,1801.115601,2132871,17957.400391,38067.898438
2022-04-06,1787.5,1793.0,1771.75,1779.400024,1778.329468,2349001,17807.650391,37632.800781
2022-04-07,1771.0,1792.0,1763.0,1766.449951,1765.387207,4388783,17639.550781,37557.351563
2022-04-08,1775.25,1790.0,1756.099976,1784.5,1783.426392,2381671,17784.349609,37752.050781
2022-04-11,1775.0,1806.150024,1763.300049,1783.449951,1782.376953,1917942,17674.949219,37613.800781
2022-04-12,1771.050049,1812.650024,1770.0,1801.849976,1800.765869,2412242,17530.300781,37747.398438
2022-04-13,1807.699951,1818.5,1772.75,1779.599976,1778.529297,1923692,17475.650391,37463.398438
2022-04-18,1775.599976,1775.599976,1730.0,1750.400024,1749.346924,1960141,17173.650391,36729.0
2022-04-19,1763.0,1766.699951,1687.0,1707.5,1706.472656,2389574,16958.650391,36341.601563
2022-04-20,1713.0,1727.0,1683.400024,1721.300049,1720.264404,3201545,17136.550781,36314.898438
2022-04-21,1725.0,1773.449951,1724.050049,1760.849976,1759.790527,2730691,17392.599609,36816.101563
2022-04-22,1740.0,1748.900024,1721.400024,1727.75,1726.710449,2256038,17171.949219,36044.75
2022-04-25,1702.5,1737.900024,1694.0,1728.849976,1727.809814,2149394,16953.949219,36082.351563
2022-04-26,1746.099976,1748.0,1731.25,1742.699951,1741.651489,1454777,17200.800781,36404.800781
2022-04-27,1724.0,1752.0,1724.0,1741.5,1740.452271,2822592,17038.400391,36028.851563
2022-04-28,1749.0,1773.0,1732.400024,1765.650024,1764.587769,2342497,17245.050781,36422.199219
2022-04-29,1768.949951,1810.300049,1767.0,1790.75,1789.672607,3688659,17102.550781,36088.148438
2022-05-02,1765.550049,1780.449951,1750.050049,1774.349976,1773.282471,1979466,17069.099609,36163.75
2022-05-04,1768.0,1823.699951,1768.0,1775.599976,1774.531738,5746474,16677.599609,35264.550781
2022-05-05,1801.0,1821.0,1784.300049,1797.599976,1796.518433,3568047,16682.650391,35232.851563
2022-05-06,1755.150024,1794.949951,1750.0,1775.300049,1774.231934,2847483,16411.25,34591.199219
2022-05-09,1745.0,1784.0,1743.0,1767.5,1766.436646,2169362,16301.849609,34275.398438
2022-05-10,1770.0,1808.800049,1767.5,1797.150024,1796.068726,1989854,16240.049805,34482.648438
2022-05-11,1798.0,1818.0,1796.0,1809.949951,1808.860962,2621884,16167.099609,34693.148438
2022-05-12,1802.800049,1806.599976,1757.0,1760.900024,1759.840576,4282268,15808.0,33532.148438
2022-05-13,1785.0,1795.0,1756.0,1779.550049,1778.47937,2737022,15782.150391,33121.351563
2022-05-16,1781.0,1825.0,1766.150024,1812.849976,1811.759277,3039181,15842.299805,33597.601563
2022-05-17,1823.0,1844.900024,1817.599976,1840.300049,1839.192871,3020781,16259.299805,34301.898438
2022-05-18,1846.949951,1864.0,1840.849976,1846.800049,1845.688965,5321784,16240.299805,34163.699219
2022-05-19,1812.0,1827.300049,1778.349976,1783.400024,1782.327026,3108321,15809.400391,33315.648438
2022-05-20,1811.0,1839.900024,1794.449951,1829.150024,1828.049561,2649672,16266.150391,34276.398438
2022-05-23,1852.0,1871.5,1841.25,1854.300049,1853.184448,2826078,16214.700195,34247.601563
2022-05-24,1857.949951,1890.0,1842.800049,1882.599976,1881.467285,3421900,16125.150391,34290.148438
2022-05-25,1897.849976,1941.5,1886.300049,1907.550049,1906.402344,6252602,16025.799805,34339.5
2022-05-26,1914.949951,1922.0,1884.050049,1908.650024,1907.501709,4949829,16170.150391,35094.898438
2022-05-27,1921.0,1950.0,1913.0,1946.199951,1945.029053,2440367,16352.450195,35613.300781
2022-05-30,1945.25,1951.75,1895.550049,1903.199951,1902.054932,3987800,16661.400391,35826.949219
2022-05-31,1891.099976,1896.150024,1828.349976,1846.849976,1845.73877,14830306,16584.550781,35487.398438
2022-06-01,1840.0,1874.0,1835.349976,1865.099976,1863.977783,2382645,16522.75,35620.800781
2022-06-02,1848.199951,1879.0,1846.0,1857.650024,1856.532349,2664301,16628.0,35613.648438
2022-06-03,1879.0,1879.0,1853.099976,1858.650024,1857.531738,1815375,16584.300781,35275.050781
2022-06-06,1845.0,1877.0,1843.150024,1869.300049,1868.175415,2588097,16569.550781,35310.199219
2022-06-07,1864.0,1865.0,1832.0,1858.150024,1857.032104,1711639,16416.349609,34996.0
2022-06-08,1860.0,1880.099976,1838.75,1845.5,1844.389648,1465616,16356.25,34946.148438
2022-06-09,1838.75,1872.849976,1827.699951,1865.199951,1864.077759,1280868,16478.099609,35085.449219
2022-06-10,1840.0,1854.199951,1784.050049,1791.800049,1790.722046,2859950,16201.799805,34483.800781
2022-06-13,1743.0,1752.599976,1718.650024,1737.349976,1736.304688,2349445,15774.400391,33405.851563
2022-06-14,1735.599976,1748.650024,1721.599976,1739.699951,1738.65332,1551047,15732.099609,33311.351563
2022-06-15,1738.0,1750.0,1728.900024,1736.650024,1735.605225,1770169,15692.150391,33339.0
2022-06-16,1742.0,1753.550049,1670.0,1675.800049,1674.791748,2973292,15360.599609,32617.099609
2022-06-17,1661.0,1683.699951,1648.599976,1673.599976,1672.593018,3163864,15293.5,32743.050781
2022-06-20,1673.599976,1689.849976,1652.0,1679.199951,1678.189697,1767577,15350.150391,32684.800781
2022-06-21,1690.0,1709.0,1672.550049,1681.5,1680.488281,2503603,15638.799805,33191.75
2022-06-22,1665.0,1675.849976,1653.0,1669.699951,1668.695435,1771925,15413.299805,32845.300781
2022-06-23,1675.0,1695.0,1648.800049,1684.099976,1683.086792,2490801,15556.650391,33135.0
2022-06-24,1700.0,1714.900024,1690.150024,1698.400024,1697.378174,1617721,15699.25,33627.449219
2022-06-27,1717.199951,1719.900024,1685.0,1691.550049,1690.532349,2128112,15832.049805,33811.25
2022-06-28,1684.900024,1692.349976,1664.699951,1668.800049,1667.796021,2799443,15850.200195,33642.449219
2022-06-29,1650.0,1658.949951,1636.699951,1642.449951,1641.461792,2932830,15799.099609,33269.898438
2022-06-30,1632.0,1676.900024,1631.0,1661.099976,1660.100586,3982064,15780.25,33425.101563
2022-07-01,1645.0,1679.5,1636.0,1667.75,1666.746582,2300514,15752.049805,33539.449219
2022-07-04,1666.550049,1684.449951,1660.050049,1670.900024,1669.894775,1868781,15835.349609,33940.898438
2022-07-05,1675.0,1694.800049,1656.949951,1663.050049,1662.049438,2642097,15810.849609,33815.898438
2022-07-06,1682.0,1712.400024,1671.0,1704.5,1703.474487,5572949,15989.799805,34324.25
2022-07-07,1718.0,1744.0,1716.050049,1738.5,1737.453979,3170065,16132.900391,34920.300781
2022-07-08,1755.0,1756.449951,1732.199951,1744.75,1743.700317,1778149,16220.599609,35124.050781
2022-07-11,1743.0,1747.0,1728.199951,1741.25,1740.202393,1533179,16216.0,35469.648438
2022-07-12,1721.5,1739.0,1711.949951,1718.949951,1717.915771,1828832,16058.299805,35132.25
