Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,2650.0,2725.949951,2601.0,2708.5,2689.102539,353431,15863.150391,32871.25
2022-03-08,2698.0,2736.75,2638.0,2723.649902,2704.144043,193095,16013.450195,33158.101563
2022-03-09,2750.050049,2890.0,2665.100098,2875.100098,2854.509766,218164,16345.349609,33815.449219
2022-03-10,3028.0,3049.199951,2891.149902,2911.199951,2890.351074,219511,16594.900391,34475.601563
2022-03-11,2934.0,2939.949951,2883.300049,2932.649902,2911.647217,1467291,16630.449219,34546.25
2022-03-14,2945.100098,2971.600098,2917.600098,2962.5,2941.283691,68976,16871.300781,35312.148438
2022-03-15,2988.0,3031.0,2965.75,2986.5,2965.111572,54659,16663.0,35022.648438
2022-03-16,3037.0,3049.899902,3010.699951,3041.600098,3019.817139,72932,16975.349609,35748.25
2022-03-17,3110.0,3162.699951,3083.75,3135.0,3112.54834,65790,17287.050781,36428.550781
2022-03-21,3125.0,3125.0,3032.25,3045.75,3023.9375,43895,17117.599609,36018.5
2022-03-22,3015.0,3062.899902,2975.0,3051.699951,3029.844971,88520,17315.5,36348.550781
2022-03-23,3059.899902,3079.899902,3005.0,3016.149902,2994.549316,51923,17245.650391,36147.351563
2022-03-24,2970.0,3038.25,2951.25,3023.5,3001.84668,70568,17222.75,35527.101563
2022-03-25,3037.699951,3063.649902,2992.0,3046.399902,3024.582764,24528,17153.0,35410.101563
2022-03-28,3059.0,3059.0,2997.699951,3026.800049,3005.123291,28495,17222.0,35710.5
2022-03-29,3060.199951,3087.850098,3012.600098,3043.550049,3021.753418,41840,17325.300781,35847.398438
2022-03-30,3075.0,3093.0,3055.75,3080.149902,3058.091064,64503,17498.25,36334.300781
2022-03-31,3105.0,3129.0,3066.75,3081.75,3059.679443,42462,17464.75,36373.601563
2022-04-01,3105.0,3120.0,3088.199951,3113.800049,3091.5,50461,17670.449219,37148.5
2022-04-04,3147.0,3147.0,3092.600098,3117.649902,3095.322266,60368,18053.400391,38635.199219
2022-04-05,3116.0,3157.25,3080.800049,3139.600098,3117.115479,48658,17957.400391,38067.898438
2022-04-06,3139.600098,3165.0,3112.550049,3155.050049,3132.454834,47496,17807.650391,37632.800781
2022-04-07,3145.399902,3208.949951,3145.399902,3155.300049,3132.702881,113031,17639.550781,37557.351563
2022-04-08,3172.850098,3219.0,3150.699951,3206.699951,3183.734863,63125,17784.349609,37752.050781
2022-04-11,3188.850098,3222.949951,3150.0,3157.300049,3134.688477,44523,17674.949219,37613.800781
2022-04-12,3157.0,3162.550049,3116.449951,3131.75,3109.321533,32918,17530.300781,37747.398438
2022-04-13,3130.0,3130.0,3067.350098,3080.899902,3058.835449,54380,17475.650391,37463.398438
2022-04-18,3065.0,3065.0,3015.0,3022.350098,3000.705078,48961,17173.650391,36729.0
2022-04-19,3022.0,3057.449951,2970.0,2988.449951,2967.047852,49127,16958.650391,36341.601563
2022-04-20,3000.0,3089.199951,2982.0,3083.199951,3061.119141,28904,17136.550781,36314.898438
2022-04-21,3095.0,3173.5,3090.5,3156.699951,3134.092773,69664,17392.599609,36816.101563
2022-04-22,3135.0,3171.25,3117.899902,3164.75,3142.085205,22028,17171.949219,36044.75
2022-04-25,3105.0,3155.0,3095.149902,3130.050049,3107.633789,79066,16953.949219,36082.351563
2022-04-26,3116.0,3150.100098,3107.0,3125.600098,3103.215576,36762,17200.800781,36404.800781
2022-04-27,3100.0,3164.600098,3085.0,3148.300049,3125.75293,26346,17038.400391,36028.851563
2022-04-28,3183.0,3267.0,3170.050049,3248.300049,3225.036865,117108,17245.050781,36422.199219
2022-04-29,3250.0,3276.550049,3220.75,3239.300049,3216.101318,106143,17102.550781,36088.148438
2022-05-02,3190.25,3210.5,3154.600098,3198.649902,3175.742188,44252,17069.099609,36163.75
2022-05-04,3195.0,3195.0,3082.0,3100.199951,3077.997314,496255,16677.599609,35264.550781
2022-05-05,3140.0,3140.0,3070.5,3076.050049,3054.020508,103359,16682.650391,35232.851563
2022-05-06,3030.0,3052.5,3003.050049,3016.600098,2994.996338,88251,16411.25,34591.199219
2022-05-09,3000.0,3040.0,2974.300049,3009.75,2988.195313,57589,16301.849609,34275.398438
2022-05-10,3038.300049,3137.899902,3037.100098,3083.699951,3061.615723,114221,16240.049805,34482.648438
2022-05-11,3085.050049,3106.75,2980.0,3054.100098,3032.227539,63123,16167.099609,34693.148438
2022-05-12,3022.199951,3077.600098,2987.850098,3039.399902,3017.632813,82267,15808.0,33532.148438
2022-05-13,3061.0,3116.949951,3036.149902,3065.199951,3043.248047,64812,15782.150391,33121.351563
2022-05-16,3085.25,3085.25,2985.300049,2999.449951,2977.968994,48893,15842.299805,33597.601563
2022-05-17,2999.449951,3055.899902,2951.75,3049.800049,3027.958496,44778,16259.299805,34301.898438
2022-05-18,3048.0,3127.0,3028.649902,3100.100098,3077.898193,84994,16240.299805,34163.699219
2022-05-19,3000.0,3071.649902,2999.199951,3046.449951,3024.632568,54659,15809.400391,33315.648438
2022-05-20,3100.0,3124.0,3051.699951,3109.550049,3087.280518,22188,16266.150391,34276.398438
2022-05-23,3128.0,3187.350098,3128.0,3174.0,3151.269043,37393,16214.700195,34247.601563
2022-05-24,3174.0,3183.899902,3070.25,3086.5,3064.395508,23667,16125.150391,34290.148438
2022-05-25,3060.0,3060.0,2828.050049,2838.399902,2818.072266,95961,16025.799805,34339.5
2022-05-26,2850.0,2858.899902,2719.5,2844.449951,2824.079102,323028,16170.150391,35094.898438
2022-05-27,2883.300049,2883.300049,2781.850098,2835.050049,2814.746338,102430,16352.450195,35613.300781
2022-05-30,2890.0,2890.0,2818.0,2844.699951,2824.327148,84472,16661.400391,35826.949219
2022-05-31,2850.0,2877.149902,2812.399902,2860.100098,2839.616943,70839,16584.550781,35487.398438
2022-06-01,2864.0,2938.0,2833.0,2853.100098,2832.667236,100158,16522.75,35620.800781
2022-06-02,2940.399902,2940.399902,2849.550049,2908.350098,2887.521729,72663,16628.0,35613.648438
2022-06-03,2900.0,2919.899902,2856.149902,2887.0,2866.324463,20962,16584.300781,35275.050781
2022-06-06,2885.0,2885.0,2808.0,2818.75,2798.562988,71782,16569.550781,35310.199219
2022-06-07,2806.0,2806.0,2731.199951,2745.149902,2725.490234,142216,16416.349609,34996.0
2022-06-08,2772.100098,2772.149902,2700.449951,2705.550049,2686.174072,162531,16356.25,34946.148438
2022-06-09,2680.0,2698.800049,2634.25,2687.75,2683.877197,182160,16478.099609,35085.449219
2022-06-10,2666.0,2736.0,2652.449951,2708.75,2704.846924,154583,16201.799805,34483.800781
2022-06-13,2695.0,2695.0,2643.649902,2661.949951,2658.114258,88413,15774.400391,33405.851563
2022-06-14,2607.550049,2665.300049,2585.050049,2635.350098,2631.552734,116798,15732.099609,33311.351563
2022-06-15,2669.399902,2681.300049,2629.0,2660.649902,2656.816162,31750,15692.150391,33339.0
2022-06-16,2690.0,2726.649902,2641.0,2657.449951,2653.620605,62084,15360.599609,32617.099609
2022-06-17,2653.5,2657.949951,2560.25,2583.199951,2579.477783,78675,15293.5,32743.050781
2022-06-20,2620.0,2672.0,2590.0,2659.550049,2655.717773,64892,15350.150391,32684.800781
2022-06-21,2665.0,2709.949951,2641.199951,2678.800049,2674.939941,50827,15638.799805,33191.75
2022-06-22,2682.0,2707.699951,2626.949951,2668.25,2664.405273,96162,15413.299805,32845.300781
2022-06-23,2674.949951,2767.0,2674.949951,2758.600098,2754.625,95116,15556.650391,33135.0
2022-06-24,2767.100098,2786.149902,2725.75,2760.100098,2756.123047,56310,15699.25,33627.449219
2022-06-27,2790.0,2826.5,2764.800049,2820.600098,2816.535889,33286,15832.049805,33811.25
2022-06-28,2785.0,2785.0,2705.0,2728.899902,2724.967773,95828,15850.200195,33642.449219
2022-06-29,2720.0,2720.0,2677.649902,2698.649902,2694.76123,40912,15799.099609,33269.898438
2022-06-30,2710.0,2725.800049,2680.0,2697.5,2693.613037,46252,15780.25,33425.101563
2022-07-01,2702.0,2779.0,2686.850098,2772.949951,2768.954346,80154,15752.049805,33539.449219
2022-07-04,2809.600098,2809.600098,2744.800049,2790.75,2786.72876,19414,15835.349609,33940.898438
2022-07-05,2789.0,2812.199951,2761.0,2766.199951,2762.214111,43537,15810.849609,33815.898438
2022-07-06,2835.899902,2868.0,2806.100098,2861.75,2857.626465,59587,15989.799805,34324.25
