Date,Open,High,Low,Close,Adj Close,Volume,Close_NIFTY,Close_NIFTYBANK
2022-03-07,921.900024,946.0,917.049988,941.150024,936.599915,2604231,15863.150391,32871.25
2022-03-08,938.0,977.0,935.400024,969.549988,964.862549,5826939,16013.450195,33158.101563
2022-03-09,969.549988,987.549988,960.049988,981.549988,976.804565,3501351,16345.349609,33815.449219
2022-03-10,982.049988,992.900024,975.0,987.049988,982.277954,4146797,16594.900391,34475.601563
2022-03-11,984.25,1053.75,981.349976,1043.949951,1038.902832,11106725,16630.449219,34546.25
2022-03-14,1045.0,1058.0,1036.75,1048.650024,1043.5802,5590771,16871.300781,35312.148438
2022-03-15,1045.0,1083.0,1045.0,1068.050049,1062.886353,7945333,16663.0,35022.648438
2022-03-16,1077.0,1078.0,1049.150024,1055.800049,1050.695679,3379138,16975.349609,35748.25
2022-03-17,1056.0,1066.400024,1045.699951,1048.5,1043.430908,3712730,17287.050781,36428.550781
2022-03-21,1067.800049,1071.0,1049.099976,1050.300049,1045.222168,2039889,17117.599609,36018.5
2022-03-22,1045.0,1049.25,1024.0,1032.599976,1027.607666,2269544,17315.5,36348.550781
2022-03-23,1044.900024,1044.900024,1011.25,1014.450012,1009.545471,2781735,17245.650391,36147.351563
2022-03-24,1014.0,1040.099976,1001.75,1029.0,1024.025146,3344649,17222.75,35527.101563
2022-03-25,1033.300049,1033.300049,1006.0,1013.5,1008.600098,1680031,17153.0,35410.101563
2022-03-28,1022.0,1044.25,1008.900024,1017.099976,1012.182678,3847112,17222.0,35710.5
2022-03-29,1020.200012,1041.0,1020.200012,1038.849976,1033.827515,3194089,17325.300781,35847.398438
2022-03-30,1043.0,1054.800049,1025.199951,1028.949951,1023.975342,3083750,17498.25,36334.300781
2022-03-31,1030.0,1035.0,1013.599976,1018.049988,1013.128052,1976418,17464.75,36373.601563
2022-04-01,1023.0,1025.900024,1006.0,1014.849976,1009.943542,1285646,17670.449219,37148.5
2022-04-04,1018.0,1029.650024,1003.450012,1027.800049,1022.830994,1665075,18053.400391,38635.199219
2022-04-05,1035.0,1036.0,1017.0,1021.450012,1016.511658,1596381,17957.400391,38067.898438
2022-04-06,1014.0,1033.849976,1014.0,1029.0,1024.025146,1487844,17807.650391,37632.800781
2022-04-07,1036.0,1062.650024,1032.300049,1036.699951,1031.687866,3496357,17639.550781,37557.351563
2022-04-08,1038.449951,1038.449951,1005.0,1011.599976,1006.709229,3001682,17784.349609,37752.050781
2022-04-11,1012.0,1028.300049,1011.599976,1025.5,1020.542053,2094493,17674.949219,37613.800781
2022-04-12,1021.5,1031.699951,1013.0,1027.25,1022.28363,2746930,17530.300781,37747.398438
2022-04-13,1031.0,1033.800049,1012.200012,1016.599976,1011.685059,1890795,17475.650391,37463.398438
2022-04-18,1016.599976,1035.0,1010.099976,1027.849976,1022.880676,2092141,17173.650391,36729.0
2022-04-19,1034.699951,1038.900024,980.349976,1000.299988,995.463867,1813890,16958.650391,36341.601563
2022-04-20,1001.900024,1015.0,990.049988,1012.049988,1007.157104,1796999,17136.550781,36314.898438
2022-04-21,1016.049988,1020.0,996.700012,998.549988,993.722351,1526774,17392.599609,36816.101563
2022-04-22,998.0,998.549988,959.0,967.0,962.32489,2455188,17171.949219,36044.75
2022-04-25,957.099976,963.0,946.299988,953.150024,948.54187,1309361,16953.949219,36082.351563
2022-04-26,958.150024,980.599976,957.049988,978.400024,973.6698,1806747,17200.800781,36404.800781
2022-04-27,965.200012,980.25,964.0,977.75,973.022949,1033333,17038.400391,36028.851563
2022-04-28,988.0,990.599976,977.950012,981.200012,976.456238,1840948,17245.050781,36422.199219
2022-04-29,981.299988,994.900024,976.5,981.200012,976.456238,1972427,17102.550781,36088.148438
2022-05-02,979.0,989.75,971.799988,976.599976,971.878479,1767117,17069.099609,36163.75
