Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,2610.000000,2643.649902,2574.949951,2585.050049,2552.062012,92082
2021-03-09,2590.000000,2618.750000,2573.000000,2591.949951,2558.874023,40015
2021-03-10,2600.000000,2687.000000,2600.000000,2671.699951,2637.606201,65776
2021-03-12,2691.000000,2699.949951,2612.550049,2638.949951,2605.274170,28123
2021-03-15,2654.949951,2682.000000,2585.100098,2670.649902,2636.569824,67539
2021-03-16,2670.000000,2681.649902,2625.000000,2660.899902,2626.944092,42435
2021-03-17,2628.800049,2666.350098,2628.800049,2646.649902,2612.875977,23011
2021-03-18,2660.000000,2697.800049,2635.600098,2664.350098,2630.350098,39674
2021-03-19,2650.000000,2676.600098,2599.300049,2663.250000,2629.264160,20744
2021-03-22,2653.250000,2690.000000,2650.000000,2678.550049,2644.369141,30158
2021-03-23,2680.000000,2715.000000,2668.000000,2701.699951,2667.223633,63036
2021-03-24,2695.000000,2705.000000,2631.000000,2657.699951,2623.784912,11516
2021-03-25,2631.350098,2650.550049,2549.800049,2580.600098,2547.668945,30045
2021-03-26,2617.600098,2619.850098,2551.100098,2559.850098,2527.183838,23289
2021-03-30,2561.000000,2656.600098,2561.000000,2639.100098,2605.422363,36081
2021-03-31,2640.000000,2649.100098,2595.000000,2603.750000,2570.523438,22603
2021-04-01,2605.000000,2649.199951,2589.000000,2630.550049,2596.981445,22391
2021-04-05,2608.000000,2608.000000,2508.000000,2517.750000,2485.620850,36301
2021-04-06,2526.500000,2552.199951,2479.350098,2488.100098,2456.349609,37291
2021-04-07,2491.199951,2545.000000,2490.000000,2538.550049,2506.155518,38958
2021-04-08,2550.100098,2594.899902,2548.850098,2553.300049,2520.717285,115317
2021-04-09,2553.000000,2575.000000,2515.000000,2521.149902,2488.977539,24761
2021-04-12,2500.000000,2500.000000,2396.750000,2427.300049,2396.325439,33746
2021-04-13,2424.000000,2502.350098,2419.199951,2494.550049,2462.717041,33429
2021-04-15,2436.399902,2488.100098,2379.000000,2411.649902,2380.874756,66722
2021-04-16,2410.000000,2469.300049,2410.000000,2434.300049,2403.235840,30389
2021-04-19,2387.699951,2387.699951,2318.149902,2371.699951,2341.434814,28133
2021-04-20,2380.000000,2403.350098,2319.000000,2341.050049,2311.176025,43123
2021-04-22,2325.050049,2347.850098,2303.750000,2337.800049,2307.967285,57989
2021-04-23,2306.300049,2357.000000,2304.750000,2319.449951,2289.851318,24249
2021-04-26,2319.449951,2380.600098,2319.449951,2371.649902,2341.385254,52670
2021-04-27,2376.649902,2405.000000,2366.949951,2400.800049,2370.163330,32563
2021-04-28,2420.000000,2538.000000,2414.500000,2520.300049,2488.138428,103332
2021-04-29,2537.000000,2545.699951,2454.699951,2463.399902,2431.964600,41586
2021-04-30,2449.000000,2470.199951,2415.000000,2421.050049,2390.155029,35554
2021-05-03,2395.000000,2414.000000,2367.199951,2395.899902,2365.325684,18672
2021-05-04,2416.399902,2416.399902,2356.050049,2367.850098,2337.633789,20655
2021-05-05,2370.000000,2388.199951,2358.000000,2371.449951,2341.187744,15095
2021-05-06,2389.000000,2447.199951,2378.000000,2440.699951,2409.554199,24780
2021-05-07,2446.000000,2454.050049,2404.000000,2416.949951,2386.107178,16295
2021-05-10,2418.000000,2450.000000,2417.649902,2446.649902,2415.428223,17865
2021-05-11,2428.699951,2478.000000,2408.149902,2469.649902,2438.134521,17762
2021-05-12,2470.000000,2484.100098,2440.000000,2456.500000,2425.152344,9050
2021-05-14,2456.000000,2456.000000,2400.500000,2414.750000,2383.935303,20548
2021-05-17,2432.000000,2488.949951,2412.649902,2483.399902,2451.709229,24910
2021-05-18,2491.100098,2584.000000,2491.100098,2570.550049,2537.747314,46428
2021-05-19,2539.800049,2614.550049,2532.550049,2565.050049,2532.317383,35662
2021-05-20,2565.000000,2578.850098,2521.600098,2530.000000,2497.714600,29210
2021-05-21,2536.000000,2560.000000,2513.750000,2521.949951,2489.767334,19921
2021-05-24,2539.000000,2577.649902,2529.399902,2550.500000,2517.953125,25322
2021-05-25,2583.399902,2633.000000,2565.300049,2623.149902,2589.676025,24880
2021-05-26,2635.000000,2655.649902,2610.000000,2632.000000,2598.412842,40154
2021-05-27,2648.000000,2676.750000,2590.000000,2605.300049,2572.053711,32132
2021-05-28,2621.000000,2709.199951,2621.000000,2638.050049,2604.385742,122264
2021-05-31,2640.000000,2684.149902,2616.199951,2676.550049,2642.394531,36207
2021-06-01,2630.000000,2702.699951,2630.000000,2665.600098,2631.584473,60724
2021-06-02,2656.000000,2693.449951,2640.050049,2677.399902,2643.233643,18148
2021-06-03,2680.000000,2775.000000,2680.000000,2768.149902,2732.825684,51927
2021-06-04,2773.949951,2774.949951,2726.750000,2742.350098,2707.354980,38515
2021-06-07,2755.000000,2796.949951,2750.300049,2755.199951,2720.040771,26944
2021-06-08,2779.949951,2779.949951,2744.800049,2762.899902,2727.642578,25374
2021-06-09,2770.000000,2770.000000,2717.649902,2728.000000,2693.187988,15074
2021-06-10,2730.000000,2751.850098,2691.800049,2702.750000,2668.260010,22727
2021-06-11,2723.899902,2751.649902,2704.000000,2746.100098,2711.057129,16494
2021-06-14,2746.100098,2770.550049,2712.250000,2743.899902,2708.884766,14934
2021-06-15,2744.199951,2786.000000,2742.649902,2763.199951,2727.938721,222092
2021-06-16,2756.000000,2773.899902,2725.949951,2740.600098,2705.627197,11441
2021-06-17,2725.000000,2772.399902,2663.800049,2676.149902,2641.999512,18359
2021-06-18,2675.199951,2714.399902,2643.600098,2707.050049,2672.505371,32577
2021-06-21,2679.649902,2741.399902,2665.000000,2697.850098,2663.422607,14227
2021-06-22,2709.000000,2759.399902,2699.550049,2718.550049,2683.858643,22453
2021-06-23,2732.000000,2762.000000,2708.949951,2727.449951,2692.644775,232336
2021-06-24,2743.350098,2743.350098,2694.100098,2706.100098,2671.567383,14721
2021-06-25,2713.800049,2725.199951,2683.250000,2721.000000,2686.277344,40572
2021-06-28,2718.000000,2751.000000,2711.600098,2739.550049,2704.590820,25569
2021-06-29,2741.300049,2747.649902,2698.850098,2704.449951,2669.938477,13066
2021-06-30,2701.449951,2723.600098,2665.000000,2670.100098,2636.026855,18457
2021-07-01,2677.000000,2706.350098,2668.000000,2674.100098,2639.975830,15700
2021-07-02,2674.100098,2690.000000,2642.149902,2661.300049,2627.339111,17137
2021-07-05,2666.000000,2719.000000,2666.000000,2701.550049,2667.075684,31525
2021-07-06,2709.949951,2730.149902,2695.000000,2711.600098,2676.997314,27213
2021-07-07,2697.550049,2737.949951,2697.550049,2710.600098,2676.010010,19775
2021-07-08,2711.949951,2738.000000,2707.649902,2730.899902,2696.050781,9080
