Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,102.400002,105.000000,102.150002,103.550003,92.765312,2110870
2021-03-09,102.099998,102.849998,99.199997,100.500000,90.032951,1412487
2021-03-10,101.300003,101.800003,98.650002,98.900002,88.599602,838480
2021-03-12,99.900002,102.300003,99.900002,101.250000,90.704849,2367636
2021-03-15,102.000000,102.699997,100.000000,101.050003,90.525681,1008414
2021-03-16,101.750000,102.599998,100.000000,100.500000,90.032951,1513187
2021-03-17,101.000000,101.250000,98.000000,98.199997,87.972511,1332502
2021-03-18,99.000000,99.400002,96.500000,97.300003,87.166237,1640907
2021-03-19,96.599998,99.650002,95.400002,98.750000,88.465218,1910908
2021-03-22,99.650002,99.699997,98.250000,99.199997,88.868355,1450167
2021-03-23,97.900002,97.900002,96.400002,96.750000,88.456924,1136706
2021-03-24,96.099998,96.699997,94.250000,94.599998,86.491211,967768
2021-03-25,94.500000,94.500000,90.500000,90.900002,83.108368,2065659
2021-03-26,92.300003,92.300003,90.599998,90.900002,83.108368,863831
2021-03-30,90.900002,91.900002,90.150002,91.550003,83.702644,882911
2021-03-31,91.800003,92.300003,91.000000,91.800003,83.931221,561638
2021-04-01,92.000000,93.300003,91.250000,93.150002,85.165497,579362
2021-04-05,93.400002,93.400002,90.050003,90.699997,82.925507,1157220
2021-04-06,91.150002,91.849998,90.500000,91.150002,83.336945,606551
2021-04-07,91.550003,92.900002,91.150002,92.699997,84.754066,805136
2021-04-08,92.699997,93.750000,92.500000,92.900002,84.936935,1981134
2021-04-09,93.000000,93.000000,91.000000,91.599998,83.748367,762015
2021-04-12,90.849998,90.849998,86.750000,87.050003,79.588379,1094850
2021-04-13,86.699997,89.250000,86.699997,88.800003,81.188370,910785
2021-04-15,88.800003,91.000000,88.199997,90.199997,82.468369,763511
2021-04-16,89.699997,91.099998,89.550003,90.150002,82.422661,1015012
2021-04-19,88.400002,88.599998,86.900002,88.099998,80.548378,810386
2021-04-20,88.800003,89.099998,87.500000,87.849998,80.319801,701258
2021-04-22,87.750000,88.300003,87.250000,87.800003,80.274086,1357696
2021-04-23,87.800003,88.550003,87.449997,88.050003,80.502663,602218
2021-04-26,88.949997,88.949997,88.050003,88.250000,80.685524,570858
2021-04-27,88.000000,89.099998,88.000000,88.900002,81.279800,828261
2021-04-28,89.000000,89.500000,89.000000,89.349998,81.691231,667818
2021-04-29,90.050003,90.500000,88.599998,88.750000,81.142662,572896
2021-04-30,88.500000,93.099998,88.050003,90.849998,83.062653,1869752
2021-05-03,90.449997,92.199997,89.599998,91.550003,83.702644,1012689
2021-05-04,92.750000,93.500000,91.199997,91.349998,83.519791,1437885
2021-05-05,92.199997,93.500000,91.800003,92.199997,84.296928,911684
2021-05-06,93.199997,93.199997,92.000000,92.650002,84.708359,972250
2021-05-07,92.750000,95.199997,92.250000,94.699997,86.582634,1849266
2021-05-10,95.000000,99.500000,95.000000,99.050003,90.559776,3573222
2021-05-11,99.000000,104.400002,97.949997,103.699997,94.811195,3626062
2021-05-12,104.000000,106.550003,102.250000,102.750000,93.942627,3764799
2021-05-14,102.849998,103.650002,100.000000,100.900002,92.251198,1635489
2021-05-17,101.900002,102.199997,100.099998,102.000000,93.256912,1156013
2021-05-18,103.000000,105.849998,102.449997,105.550003,96.502617,2038236
