Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,2210.000000,2216.100098,2169.000000,2174.550049,2094.086426,1440724
2021-03-09,2176.000000,2205.000000,2162.050049,2198.500000,2117.150146,1711842
2021-03-10,2210.500000,2236.899902,2193.199951,2227.850098,2145.414307,2696085
2021-03-12,2236.000000,2239.899902,2200.000000,2204.750000,2123.168945,2038930
2021-03-15,2206.100098,2217.449951,2183.300049,2210.850098,2129.043457,1632022
2021-03-16,2221.350098,2247.500000,2214.300049,2244.050049,2161.014893,2633605
2021-03-17,2254.000000,2262.000000,2219.250000,2226.300049,2143.921875,3703365
2021-03-18,2238.000000,2249.899902,2205.000000,2215.199951,2133.232178,2597091
2021-03-19,2204.100098,2325.250000,2191.500000,2312.050049,2226.498779,5382214
2021-03-22,2310.100098,2356.500000,2302.000000,2353.199951,2266.125977,2471516
2021-03-23,2363.000000,2372.949951,2333.399902,2337.300049,2250.814453,1970612
2021-03-24,2337.300049,2350.899902,2315.550049,2318.600098,2232.806152,1762743
2021-03-25,2318.600098,2322.000000,2231.050049,2237.050049,2154.273926,2495833
2021-03-26,2255.000000,2325.000000,2248.800049,2317.899902,2232.131836,1929236
2021-03-30,2325.000000,2406.000000,2325.000000,2398.750000,2309.990479,3327203
2021-03-31,2386.000000,2438.600098,2381.649902,2431.500000,2341.528564,2709756
2021-04-01,2446.800049,2446.800049,2392.050049,2399.100098,2310.327881,1532653
2021-04-05,2400.000000,2417.199951,2346.500000,2373.199951,2285.385986,2545447
2021-04-06,2382.300049,2411.000000,2377.350098,2408.300049,2319.187256,3683538
2021-04-07,2417.000000,2435.000000,2387.350098,2405.250000,2316.250000,1713970
2021-04-08,2406.000000,2439.000000,2395.600098,2409.899902,2320.728271,1814515
2021-04-09,2424.000000,2483.000000,2424.000000,2476.000000,2384.382324,2604858
2021-04-12,2441.500000,2488.250000,2437.600098,2462.000000,2370.900146,2261945
2021-04-13,2470.000000,2505.899902,2448.800049,2454.399902,2363.581299,1811781
2021-04-15,2497.000000,2497.000000,2421.100098,2460.649902,2369.599854,3352379
2021-04-16,2469.899902,2478.949951,2440.000000,2458.899902,2367.915039,1225517
2021-04-19,2440.000000,2459.699951,2414.050049,2436.649902,2346.488037,1746316
2021-04-20,2456.000000,2456.000000,2383.800049,2397.449951,2308.738770,1589508
2021-04-22,2390.000000,2390.000000,2332.000000,2349.399902,2262.466309,1721265
2021-04-23,2340.000000,2350.000000,2300.000000,2307.750000,2222.357666,1949756
2021-04-26,2324.000000,2369.800049,2311.000000,2360.649902,2273.300293,1946867
2021-04-27,2363.000000,2386.449951,2352.949951,2379.850098,2291.789795,1668456
2021-04-28,2380.000000,2445.000000,2366.300049,2406.550049,2317.501709,1951215
2021-04-29,2433.000000,2448.949951,2384.149902,2407.600098,2318.512939,3151150
2021-04-30,2410.000000,2442.899902,2330.250000,2353.750000,2266.655518,4010778
2021-05-03,2343.000000,2415.000000,2340.000000,2408.000000,2318.898193,1692239
2021-05-04,2409.199951,2418.199951,2372.199951,2407.649902,2318.561279,1453111
2021-05-05,2434.000000,2434.000000,2368.649902,2394.649902,2306.042236,1256857
2021-05-06,2400.000000,2416.550049,2377.050049,2390.000000,2301.564453,1377740
2021-05-07,2408.800049,2424.000000,2397.149902,2411.199951,2321.979736,1169518
2021-05-10,2423.000000,2446.949951,2416.000000,2432.899902,2342.876709,988495
2021-05-11,2425.000000,2426.000000,2394.250000,2402.100098,2313.216553,1019077
2021-05-12,2389.000000,2389.000000,2325.050049,2328.949951,2242.773438,2053932
2021-05-14,2328.899902,2382.399902,2326.000000,2376.850098,2288.900879,1388970
2021-05-17,2385.000000,2395.000000,2366.500000,2376.250000,2288.322998,811243
2021-05-18,2402.100098,2408.350098,2366.949951,2374.250000,2286.396973,1153722
2021-05-19,2360.000000,2380.000000,2344.000000,2359.750000,2272.433594,1323590
2021-05-20,2360.000000,2362.000000,2340.000000,2344.149902,2257.410400,856235
2021-05-21,2340.000000,2366.149902,2340.000000,2362.250000,2274.841309,771492
2021-05-24,2355.000000,2359.949951,2325.250000,2336.550049,2250.092285,1194864
2021-05-25,2355.000000,2369.800049,2338.000000,2344.050049,2257.314697,1098457
2021-05-26,2355.750000,2370.199951,2345.250000,2354.000000,2266.896240,811095
2021-05-27,2353.000000,2353.000000,2322.899902,2326.399902,2240.317871,3755182
2021-05-28,2333.350098,2350.000000,2319.350098,2321.699951,2235.791504,1215325
2021-05-31,2325.000000,2345.000000,2320.149902,2340.050049,2253.462646,1178704
2021-06-01,2347.000000,2363.000000,2330.600098,2358.300049,2271.037109,1141451
2021-06-02,2356.000000,2373.649902,2350.000000,2358.800049,2271.518799,1113091
2021-06-03,2369.000000,2371.050049,2345.000000,2363.250000,2275.804199,868532
2021-06-04,2370.000000,2370.000000,2333.949951,2342.050049,2255.388428,1283795
2021-06-07,2354.000000,2354.000000,2331.000000,2339.300049,2252.740723,1128300
2021-06-08,2339.300049,2362.000000,2335.149902,2359.000000,2271.711426,1106664
2021-06-09,2362.000000,2371.949951,2345.600098,2356.000000,2268.822510,1072858
2021-06-10,2364.000000,2399.949951,2355.250000,2378.800049,2290.779053,1944339
2021-06-11,2381.000000,2388.550049,2360.000000,2366.500000,2278.933838,1128097
2021-06-14,2358.399902,2375.100098,2336.600098,2364.600098,2293.580566,1761632
2021-06-15,2360.000000,2395.000000,2360.000000,2391.949951,2320.108887,1215463
2021-06-16,2385.000000,2418.850098,2383.649902,2407.899902,2335.579834,2153668
2021-06-17,2398.000000,2425.899902,2386.399902,2417.699951,2345.085449,1555777
2021-06-18,2420.000000,2496.699951,2405.000000,2482.899902,2408.327148,3937751
2021-06-21,2473.949951,2529.000000,2467.000000,2514.350098,2438.832520,2506277
2021-06-22,2518.100098,2533.949951,2481.649902,2490.250000,2415.456543,1945883
2021-06-23,2495.000000,2514.000000,2458.199951,2480.500000,2405.999268,1035668
2021-06-24,2490.000000,2504.800049,2474.100098,2490.149902,2415.359375,759681
2021-06-25,2488.000000,2489.949951,2445.000000,2448.649902,2375.105957,1112942
2021-06-28,2450.100098,2465.000000,2437.300049,2460.199951,2386.308838,694906
2021-06-29,2455.000000,2497.500000,2445.000000,2492.550049,2417.687744,1354397
2021-06-30,2492.550049,2505.000000,2463.000000,2471.300049,2397.075684,1447245
2021-07-01,2484.000000,2484.000000,2463.000000,2478.000000,2403.574219,735043
2021-07-02,2478.000000,2492.699951,2452.000000,2487.300049,2412.594971,860231
2021-07-05,2499.000000,2513.399902,2485.050049,2499.050049,2423.992188,761700
2021-07-06,2490.000000,2497.949951,2469.000000,2472.500000,2398.239502,461782
2021-07-07,2458.000000,2490.800049,2445.850098,2481.649902,2407.114746,623145
2021-07-08,2462.199951,2469.750000,2438.449951,2447.550049,2374.039063,1114426
2021-07-09,2440.000000,2464.500000,2438.449951,2451.449951,2377.821777,538094
2021-07-12,2453.000000,2459.899902,2430.000000,2444.149902,2370.740967,543898
2021-07-13,2455.000000,2455.550049,2430.000000,2436.699951,2363.514893,994396
2021-07-14,2439.800049,2441.350098,2409.000000,2414.850098,2342.321289,1377829
2021-07-15,2425.000000,2425.000000,2401.000000,2412.350098,2339.895996,693792
2021-07-16,2420.000000,2430.000000,2406.000000,2417.399902,2344.794434,545405
2021-07-19,2400.050049,2417.000000,2398.500000,2408.649902,2336.307129,463873
2021-07-20,2403.000000,2460.000000,2403.000000,2434.899902,2361.768799,1061476
2021-07-22,2450.000000,2508.000000,2375.500000,2378.149902,2306.723389,3546044
2021-07-23,2382.000000,2391.750000,2354.699951,2358.100098,2287.275635,1517589
2021-07-26,2357.250000,2360.000000,2338.000000,2348.699951,2278.157959,1311535
2021-07-27,2348.699951,2359.449951,2332.000000,2342.399902,2272.046875,1656945
2021-07-28,2350.000000,2368.449951,2343.100098,2361.399902,2290.476563,912373
2021-07-29,2361.399902,2371.399902,2330.000000,2334.750000,2264.626953,1012663
2021-07-30,2340.000000,2356.550049,2318.000000,2333.300049,2263.220703,1708251
2021-08-02,2342.000000,2353.399902,2324.600098,2332.800049,2262.735352,1229936
2021-08-03,2330.000000,2393.000000,2326.100098,2386.850098,2315.162109,1733476
2021-08-04,2386.850098,2394.750000,2367.550049,2377.100098,2305.704834,1588974
2021-08-05,2391.000000,2391.000000,2354.000000,2357.699951,2286.887207,921757
2021-08-06,2357.699951,2380.750000,2357.500000,2371.500000,2300.272949,1432661
2021-08-09,2379.449951,2395.000000,2374.850098,2384.500000,2312.882813,921476
2021-08-10,2394.000000,2394.000000,2359.100098,2381.800049,2310.264160,1061370
2021-08-11,2390.000000,2395.000000,2362.199951,2390.449951,2318.654053,1300594
2021-08-12,2395.000000,2413.500000,2377.449951,2392.300049,2320.448486,1226064
2021-08-13,2401.000000,2409.649902,2388.000000,2404.500000,2332.282227,1033159
2021-08-16,2404.000000,2436.850098,2392.649902,2426.399902,2353.524170,1146309
2021-08-17,2433.000000,2487.449951,2431.050049,2483.800049,2409.200439,1921902
2021-08-18,2485.000000,2500.000000,2454.000000,2486.050049,2411.382568,1545643
2021-08-20,2490.000000,2630.000000,2476.000000,2619.399902,2540.727295,5779927
2021-08-23,2625.000000,2672.850098,2594.500000,2634.149902,2555.034424,2163220
2021-08-24,2634.000000,2658.000000,2610.000000,2633.000000,2553.919189,1482854
2021-08-25,2632.000000,2666.449951,2620.649902,2645.000000,2565.558594,1746570
2021-08-26,2631.000000,2697.800049,2631.000000,2666.399902,2586.315674,2117291
2021-08-27,2669.000000,2690.000000,2651.100098,2677.949951,2597.518799,1176229
2021-08-30,2691.600098,2705.750000,2671.600098,2687.699951,2606.976074,1168190
2021-08-31,2687.899902,2737.449951,2675.649902,2724.100098,2642.282959,2535891
2021-09-01,2745.000000,2775.000000,2715.000000,2732.899902,2650.818848,1775792
2021-09-02,2748.000000,2810.000000,2730.149902,2801.050049,2716.921875,1946183
2021-09-03,2802.199951,2808.750000,2756.000000,2766.699951,2683.603271,1561823
2021-09-06,2790.000000,2825.000000,2775.300049,2780.600098,2697.085938,1444978
2021-09-07,2788.600098,2808.699951,2770.000000,2777.699951,2694.272949,1219915
