Date,Open,High,Low,Close,Adj Close,Volume
2021-03-08,5469.000000,5493.950195,5311.000000,5320.649902,5292.794922,1721042
2021-03-09,5371.000000,5445.000000,5335.000000,5415.049805,5386.700195,1811496
2021-03-10,5440.000000,5561.000000,5440.000000,5545.049805,5516.019531,2191250
2021-03-12,5600.000000,5670.000000,5521.000000,5557.850098,5528.752930,2508013
2021-03-15,5571.049805,5585.649902,5350.549805,5439.049805,5410.574707,2087008
2021-03-16,5488.450195,5507.000000,5420.000000,5455.950195,5427.386719,1561305
2021-03-17,5460.000000,5460.399902,5344.450195,5359.799805,5331.739258,1134758
2021-03-18,5423.000000,5545.000000,5305.000000,5371.850098,5343.727051,2339058
2021-03-19,5316.000000,5479.000000,5190.049805,5453.250000,5424.700684,3220310
2021-03-22,5446.500000,5497.000000,5337.000000,5389.350098,5361.135254,1938461
2021-03-23,5410.000000,5445.000000,5350.000000,5378.799805,5350.640137,1849038
2021-03-24,5374.000000,5374.000000,5260.000000,5270.299805,5242.708008,1737643
2021-03-25,5280.000000,5300.000000,5103.149902,5122.200195,5095.383789,2343271
2021-03-26,5170.000000,5248.000000,5135.000000,5183.049805,5155.914551,2347460
2021-03-30,5234.850098,5260.000000,5150.000000,5193.549805,5166.360352,1845280
2021-03-31,5185.000000,5218.799805,5122.950195,5149.850098,5122.889160,1845975
2021-04-01,5210.000000,5288.500000,5161.950195,5272.149902,5244.548340,2148234
2021-04-05,5259.000000,5259.000000,4920.600098,4962.500000,4936.519531,3739680
2021-04-06,5050.000000,5059.450195,4952.600098,4993.100098,4966.959473,2070906
2021-04-07,4980.000000,5109.000000,4940.000000,5077.100098,5050.519531,2402782
2021-04-08,5100.000000,5115.000000,5015.000000,5029.500000,5003.168945,1407879
2021-04-09,5000.000000,5010.000000,4845.000000,4872.299805,4846.791992,2902646
2021-04-12,4740.000000,4740.000000,4400.000000,4511.000000,4487.383789,4500046
2021-04-13,4535.100098,4774.899902,4514.049805,4728.750000,4703.993164,3175019
2021-04-15,4708.100098,4750.000000,4566.100098,4660.299805,4635.901855,2897185
2021-04-16,4661.000000,4690.000000,4590.000000,4616.600098,4592.430664,2142648
2021-04-19,4450.000000,4504.000000,4362.000000,4479.600098,4456.148438,3426507
2021-04-20,4563.000000,4699.000000,4555.200195,4613.649902,4589.496094,3394597
2021-04-22,4550.000000,4714.000000,4505.750000,4688.700195,4664.153320,2563539
2021-04-23,4621.100098,4759.799805,4610.500000,4667.799805,4643.362793,2729525
2021-04-26,4690.000000,4829.000000,4690.000000,4736.549805,4711.752930,2903989
2021-04-27,4747.000000,4889.850098,4746.549805,4865.049805,4839.579590,2644997
2021-04-28,4915.000000,5310.000000,4915.000000,5280.899902,5253.252930,8576454
2021-04-29,5350.000000,5525.000000,5330.000000,5484.850098,5456.135254,7258486
2021-04-30,5350.000000,5524.649902,5327.700195,5451.899902,5423.357422,4124888
2021-05-03,5316.299805,5580.000000,5291.250000,5551.149902,5522.087891,4033591
2021-05-04,5610.000000,5749.950195,5560.000000,5615.750000,5586.350098,4838347
2021-05-05,5683.000000,5700.000000,5452.399902,5515.149902,5486.276367,4378693
2021-05-06,5568.000000,5619.899902,5473.350098,5528.799805,5499.854980,2223111
2021-05-07,5590.000000,5613.149902,5458.000000,5493.799805,5465.038086,1851033
2021-05-10,5575.000000,5575.000000,5445.000000,5497.500000,5468.719238,1997339
