Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,1693.500000,1730.900024,1680.050049,1711.900024,1710.870117,2697935
2022-03-08,1700.000000,1729.500000,1672.550049,1723.099976,1722.063232,5436496
2022-03-09,1723.099976,1748.150024,1692.000000,1739.099976,1738.053589,6919461
2022-03-10,1800.000000,1813.000000,1736.000000,1754.349976,1753.294434,4188469
2022-03-11,1745.000000,1779.900024,1736.000000,1763.000000,1761.939331,2506340
2022-03-14,1745.449951,1797.349976,1742.000000,1788.750000,1787.673828,3316649
2022-03-15,1784.000000,1789.949951,1714.000000,1733.750000,1732.706909,4807455
2022-03-16,1760.000000,1774.800049,1752.750000,1760.500000,1759.440796,2927241
2022-03-17,1790.000000,1827.599976,1782.550049,1820.000000,1818.905029,3359007
2022-03-21,1815.650024,1830.000000,1773.000000,1777.099976,1776.030762,2397699
2022-03-22,1777.099976,1813.599976,1755.349976,1807.849976,1806.762329,3397456
2022-03-23,1815.000000,1827.250000,1758.000000,1769.750000,1768.685181,3226340
2022-03-24,1715.000000,1728.900024,1701.000000,1714.150024,1713.118652,19710178
2022-03-25,1728.000000,1731.800049,1712.000000,1722.250000,1721.213867,3039150
2022-03-28,1728.000000,1728.000000,1692.050049,1725.199951,1724.161987,3070204
2022-03-29,1738.000000,1740.900024,1718.750000,1730.000000,1728.959106,2585790
2022-03-30,1749.400024,1768.849976,1736.000000,1763.099976,1762.039185,3358154
2022-03-31,1755.099976,1778.750000,1747.000000,1753.849976,1752.794800,2848408
2022-04-01,1749.300049,1780.000000,1745.599976,1776.650024,1775.581055,2373773
2022-04-04,1787.000000,1840.000000,1735.000000,1836.050049,1834.945435,3997566
2022-04-05,1836.050049,1838.050049,1794.199951,1802.199951,1801.115601,2132871
2022-04-06,1787.500000,1793.000000,1771.750000,1779.400024,1778.329468,2349001
2022-04-07,1771.000000,1792.000000,1763.000000,1766.449951,1765.387207,4388783
2022-04-08,1775.250000,1790.000000,1756.099976,1784.500000,1783.426392,2381671
