Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,2650.000000,2725.949951,2601.000000,2708.500000,2689.102539,353431
2022-03-08,2698.000000,2736.750000,2638.000000,2723.649902,2704.144043,193095
2022-03-09,2750.050049,2890.000000,2665.100098,2875.100098,2854.509766,218164
2022-03-10,3028.000000,3049.199951,2891.149902,2911.199951,2890.351074,219511
2022-03-11,2934.000000,2939.949951,2883.300049,2932.649902,2911.647217,1467291
2022-03-14,2945.100098,2971.600098,2917.600098,2962.500000,2941.283691,68976
2022-03-15,2988.000000,3031.000000,2965.750000,2986.500000,2965.111572,54659
2022-03-16,3037.000000,3049.899902,3010.699951,3041.600098,3019.817139,72932
2022-03-17,3110.000000,3162.699951,3083.750000,3135.000000,3112.548340,65790
2022-03-21,3125.000000,3125.000000,3032.250000,3045.750000,3023.937500,43895
2022-03-22,3015.000000,3062.899902,2975.000000,3051.699951,3029.844971,88520
2022-03-23,3059.899902,3079.899902,3005.000000,3016.149902,2994.549316,51923
2022-03-24,2970.000000,3038.250000,2951.250000,3023.500000,3001.846680,70568
2022-03-25,3037.699951,3063.649902,2992.000000,3046.399902,3024.582764,24528
2022-03-28,3059.000000,3059.000000,2997.699951,3026.800049,3005.123291,28495
2022-03-29,3060.199951,3087.850098,3012.600098,3043.550049,3021.753418,41840
2022-03-30,3075.000000,3093.000000,3055.750000,3080.149902,3058.091064,64503
2022-03-31,3105.000000,3129.000000,3066.750000,3081.750000,3059.679443,42462
2022-04-01,3105.000000,3120.000000,3088.199951,3113.800049,3091.500000,50461
2022-04-04,3147.000000,3147.000000,3092.600098,3117.649902,3095.322266,60368
2022-04-05,3116.000000,3157.250000,3080.800049,3139.600098,3117.115479,48658
2022-04-06,3139.600098,3165.000000,3112.550049,3155.050049,3132.454834,47496
2022-04-07,3145.399902,3208.949951,3145.399902,3155.300049,3132.702881,113031
2022-04-08,3172.850098,3219.000000,3150.699951,3206.699951,3183.734863,63125
2022-04-11,3188.850098,3222.949951,3150.000000,3157.300049,3134.688477,44523
2022-04-12,3157.000000,3162.550049,3116.449951,3131.750000,3109.321533,32918
2022-04-13,3130.000000,3130.000000,3067.350098,3080.899902,3058.835449,54380
2022-04-18,3065.000000,3065.000000,3015.000000,3022.350098,3000.705078,48961
