Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,33278.148438,33543.300781,32376.500000,32871.250000,32870.867188,248900
2022-03-08,32531.900391,33263.550781,32155.349609,33158.101563,33157.714844,276800
2022-03-09,33278.898438,33969.500000,32948.898438,33815.449219,33815.054688,258500
2022-03-10,35153.949219,35374.148438,34218.050781,34475.601563,34475.199219,273900
2022-03-11,34331.000000,34880.050781,34094.300781,34546.250000,34545.847656,169500
2022-03-14,34660.250000,35435.101563,34625.050781,35312.148438,35311.738281,193300
2022-03-15,35467.949219,35643.800781,34706.050781,35022.648438,35022.242188,224200
2022-03-16,35555.750000,35806.351563,35461.550781,35748.250000,35747.835938,173800
2022-03-17,36302.000000,36611.949219,36261.648438,36428.550781,36428.128906,182000
2022-03-21,36545.851563,36600.199219,35900.199219,36018.500000,36018.082031,128700
2022-03-22,35975.601563,36468.800781,35384.750000,36348.550781,36348.128906,202900
2022-03-23,36627.699219,36827.601563,36064.750000,36147.351563,36146.929688,197900
2022-03-24,35633.699219,35957.699219,35421.699219,35527.101563,35526.687500,205200
2022-03-25,35700.398438,35717.398438,35203.851563,35410.101563,35409.691406,157000
2022-03-28,35488.699219,35770.800781,35016.300781,35710.500000,35710.085938,197000
2022-03-29,35931.750000,35977.199219,35506.550781,35847.398438,35846.980469,177100
2022-03-30,36241.550781,36421.101563,36070.550781,36334.300781,36333.878906,325600
2022-03-31,36457.199219,36590.851563,36278.148438,36373.601563,36373.179688,188100
2022-04-01,36298.351563,37209.800781,36242.351563,37148.500000,37148.066406,245700
2022-04-04,37824.949219,38765.851563,37665.550781,38635.199219,38634.750000,309200
2022-04-05,38731.300781,38759.250000,37935.949219,38067.898438,38067.457031,220600
2022-04-06,37711.300781,37868.500000,37513.851563,37632.800781,37632.363281,198800
2022-04-07,37421.750000,37975.898438,37346.800781,37557.351563,37556.914063,245000
2022-04-08,37619.699219,37884.199219,37405.199219,37752.050781,37751.613281,202200
2022-04-11,37591.750000,37941.750000,37524.449219,37613.800781,37613.363281,132100
2022-04-12,37407.398438,37920.601563,37264.449219,37747.398438,37746.960938,171000
2022-04-13,37887.300781,37988.601563,37408.199219,37463.398438,37462.964844,143300
2022-04-18,36833.148438,36965.851563,36441.351563,36729.000000,36728.574219,182900
2022-04-19,36806.800781,37123.550781,35926.300781,36341.601563,36341.179688,216300
2022-04-20,36482.601563,36513.851563,36114.050781,36314.898438,36314.476563,153400
2022-04-21,36513.101563,36913.351563,36395.699219,36816.101563,36815.671875,132700
2022-04-22,36514.148438,36578.949219,35991.500000,36044.750000,36044.332031,140100
2022-04-25,35792.351563,36270.148438,35511.398438,36082.351563,36081.933594,183100
2022-04-26,36515.351563,36604.550781,36265.898438,36404.800781,36404.378906,143400
2022-04-27,36067.550781,36175.898438,35747.148438,36028.851563,36028.433594,134200
2022-04-28,36189.949219,36501.101563,35951.101563,36422.199219,36421.777344,137300
2022-04-29,36474.050781,36718.800781,35978.949219,36088.148438,36087.730469,172700
2022-05-02,35627.601563,36235.250000,35618.199219,36163.750000,36163.328125,170200
2022-05-04,36266.148438,36309.300781,35127.851563,35264.550781,35264.140625,214600
2022-05-05,35705.351563,35934.851563,35133.800781,35232.851563,35232.441406,167300
2022-05-06,34569.101563,34797.949219,34353.199219,34591.199219,34590.796875,199200
2022-05-09,34091.750000,34554.351563,33927.199219,34275.398438,34275.000000,179900
2022-05-10,34181.199219,34781.800781,34176.800781,34482.648438,34482.246094,138000
2022-05-11,34686.300781,34793.199219,34143.199219,34693.148438,34692.746094,179500
2022-05-12,34289.101563,34341.199219,33297.648438,33532.148438,33531.757813,382100
2022-05-13,33925.949219,34002.199219,33007.898438,33121.351563,33120.964844,272700
2022-05-16,33256.000000,33821.648438,33001.750000,33597.601563,33597.210938,195100
2022-05-17,33796.199219,34366.050781,33680.601563,34301.898438,34301.500000,161500
2022-05-18,34448.199219,34655.800781,34134.699219,34163.699219,34163.300781,146800
2022-05-19,33461.000000,33633.949219,33180.601563,33315.648438,33315.261719,150400
2022-05-20,33765.148438,34358.050781,33658.050781,34276.398438,34276.000000,129400
2022-05-23,34321.398438,34819.949219,34117.351563,34247.601563,34247.203125,156000
2022-05-24,34223.199219,34586.449219,34115.800781,34290.148438,34289.750000,163700
2022-05-25,34491.800781,34722.601563,34285.800781,34339.500000,34339.101563,153600
2022-05-26,34670.601563,35222.050781,34424.750000,35094.898438,35094.492188,191500
2022-05-27,35326.601563,35694.851563,35291.949219,35613.300781,35612.886719,132600
2022-05-30,35958.800781,36083.699219,35748.449219,35826.949219,35826.531250,127000
2022-05-31,35615.300781,35881.949219,35288.949219,35487.398438,35486.984375,149300
2022-06-01,35358.949219,35768.699219,35285.449219,35620.800781,35620.386719,100800
2022-06-02,35470.949219,35676.199219,35385.000000,35613.648438,35613.234375,140700
2022-06-03,35929.550781,35958.449219,35175.101563,35275.050781,35274.640625,104800
2022-06-06,35159.148438,35424.500000,35072.300781,35310.199219,35309.789063,100800
2022-06-07,35080.800781,35154.300781,34834.398438,34996.000000,34995.593750,91600
2022-06-08,35165.648438,35449.898438,34831.750000,34946.148438,34945.742188,124600
2022-06-09,34802.250000,35149.101563,34659.101563,35085.449219,35085.042969,100900
2022-06-10,34686.949219,34752.449219,34346.648438,34483.800781,34483.398438,90000
2022-06-13,33728.648438,33774.050781,33210.351563,33405.851563,33405.464844,131900
2022-06-14,33180.601563,33618.148438,33123.898438,33311.351563,33310.964844,113200
2022-06-15,33317.800781,33554.550781,33249.550781,33339.000000,33338.613281,90800
2022-06-16,33648.800781,33756.500000,32537.949219,32617.099609,32616.720703,129500
2022-06-17,32393.449219,32889.800781,32290.550781,32743.050781,32742.669922,139800
2022-06-20,32873.398438,32926.101563,32426.400391,32684.800781,32684.419922,144400
2022-06-21,32978.050781,33593.800781,32797.550781,33191.750000,33191.363281,258100
2022-06-22,33051.648438,33106.949219,32758.150391,32845.300781,32844.917969,135000
2022-06-23,32927.398438,33431.750000,32652.150391,33135.000000,33134.613281,193100
2022-06-24,33434.800781,33721.898438,33390.851563,33627.449219,33627.058594,149800
2022-06-27,34126.199219,34147.500000,33735.500000,33811.250000,33810.855469,111400
2022-06-28,33578.199219,33745.300781,33503.300781,33642.449219,33642.058594,125000
2022-06-29,33273.550781,33422.800781,33185.250000,33269.898438,33269.511719,140800
2022-06-30,33180.699219,33659.300781,33179.601563,33425.101563,33424.714844,149500
2022-07-01,33264.750000,33666.500000,33080.449219,33539.449219,33539.058594,149900
2022-07-04,33558.851563,33978.500000,33515.601563,33940.898438,33940.503906,152600
2022-07-05,34084.699219,34361.050781,33757.000000,33815.898438,33815.503906,115000
2022-07-06,33929.398438,34388.500000,33876.148438,34324.250000,34323.851563,122700
2022-07-07,34627.398438,34965.750000,34553.101563,34920.300781,34919.894531,184000
2022-07-08,35258.898438,35262.101563,34977.750000,35124.050781,35123.640625,109000
2022-07-11,35017.601563,35543.101563,35006.550781,35469.648438,35469.234375,130600
2022-07-12,35298.699219,35419.648438,35047.500000,35132.250000,35131.839844,113400
2022-07-13,35259.800781,35308.148438,34757.601563,34827.800781,34827.394531,103400
2022-07-14,34817.949219,35027.601563,34558.449219,34651.199219,34650.796875,121300
2022-07-15,34734.449219,34899.949219,34463.898438,34682.648438,34682.246094,99100
2022-07-18,34841.851563,35382.500000,34804.398438,35358.699219,35358.289063,146600
2022-07-19,35113.250000,35761.648438,35110.500000,35720.351563,35719.937500,183400
2022-07-20,36061.300781,36182.699219,35876.550781,35972.101563,35971.683594,173400
2022-07-21,36026.550781,36331.699219,35887.351563,36201.000000,36200.578125,153800
2022-07-22,36322.898438,36823.449219,36286.351563,36738.949219,36738.523438,143600
2022-07-25,36766.699219,37011.199219,36464.648438,36726.398438,36725.972656,139700
2022-07-26,36688.550781,36695.750000,36334.101563,36408.500000,36408.078125,114000
